codeindyr;code;countryname;year;indicator;estimate;stddev;nsource;pctrank;pctranklower;pctrankupper
AGOge1996;AGO;Angola;1996;ge;-0.859939992427826;0.173903718590736;3;21.3114757537842;12.021858215332;33.3333320617676
AIAge1996;AIA;Anguilla;1996;ge;..;..;..;..;..;..
ATGge1996;ATG;Antigua and Barbuda;1996;ge;0.644922494888306;0.187617555260658;1;74.8633880615234;62.2950820922852;82.5136642456055
ARGge1996;ARG;Argentina;1996;ge;0.165690049529076;0.167988479137421;6;60.1092910766602;54.0983619689941;65.5737686157227
ARMge1996;ARM;Armenia;1996;ge;-0.380564451217651;0.187617555260658;1;41.5300559997559;25.6830596923828;55.7377052307129
ABWge1996;ABW;Aruba;1996;ge;..;..;..;..;..;..
AUSge1996;AUS;Australia;1996;ge;1.8005645275116;0.168259218335152;5;95.62841796875;88.5245895385742;100
AUTge1996;AUT;Austria;1996;ge;1.73164963722229;0.168259218335152;5;92.8961715698242;88.5245895385742;100
AZEge1996;AZE;Azerbaijan;1996;ge;-0.916389584541321;0.179107308387756;2;18.5792350769043;6.01092910766602;31.6939888000488
BHSge1996;BHS;Bahamas, The;1996;ge;1.37324202060699;0.181661412119865;2;87.4316940307617;83.606559753418;90.7103805541992
BHRge1996;BHR;Bahrain;1996;ge;0.776639640331268;0.173903718590736;3;77.0491790771484;67.7595596313477;83.606559753418
BGDge1996;BGD;Bangladesh;1996;ge;-0.687850117683411;0.173903718590736;3;27.3224048614502;15.8469944000244;38.2513656616211
BRBge1996;BRB;Barbados;1996;ge;1.41403770446777;0.187617555260658;1;88.5245895385742;83.606559753418;91.2568283081055
BLRge1996;BLR;Belarus;1996;ge;-0.380564451217651;0.187617555260658;1;41.5300559997559;25.6830596923828;55.7377052307129
BELge1996;BEL;Belgium;1996;ge;1.71154367923737;0.168259218335152;5;91.2568283081055;88.5245895385742;99.4535522460937
BLZge1996;BLZ;Belize;1996;ge;0.388550758361816;0.187617555260658;1;64.4808731079102;57.9234962463379;75.4098358154297
BENge1996;BEN;Benin;1996;ge;-0.380564451217651;0.187617555260658;1;41.5300559997559;25.6830596923828;55.7377052307129
BMUge1996;BMU;Bermuda;1996;ge;1.15766596794128;0.187617555260658;1;84.6994552612305;78.1420745849609;88.5245895385742
BTNge1996;BTN;Bhutan;1996;ge;0.644922494888306;0.187617555260658;1;74.8633880615234;62.2950820922852;82.5136642456055
BOLge1996;BOL;Bolivia;1996;ge;-0.17498953640461;0.173604860901833;4;49.7267761230469;36.0655746459961;58.4699440002441
BIHge1996;BIH;Bosnia and Herzegovina;1996;ge;-1.19204592704773;0.179107308387756;2;8.19672107696533;3.82513666152954;19.6721305847168
BWAge1996;BWA;Botswana;1996;ge;0.556376993656158;0.173903718590736;3;70.4918060302734;62.2950820922852;78.1420745849609
BRAge1996;BRA;Brazil;1996;ge;-0.143133714795113;0.167988479137421;6;50.8196716308594;38.2513656616211;59.0163917541504
BRNge1996;BRN;Brunei Darussalam;1996;ge;0.927289664745331;0.181661412119865;2;82.5136642456055;72.1311492919922;85.2459030151367
BGRge1996;BGR;Bulgaria;1996;ge;-0.0425848290324211;0.173903718590736;3;56.2841529846191;43.7158470153809;62.2950820922852
BFAge1996;BFA;Burkina Faso;1996;ge;-0.928940415382385;0.181661412119865;2;17.4863395690918;6.01092910766602;30.6010932922363
BDIge1996;BDI;Burundi;1996;ge;-1.6624231338501;0.187617555260658;1;3.27868843078613;0.546448111534119;6.01092910766602
KHMge1996;KHM;Cambodia;1996;ge;-0.724763095378876;0.179107308387756;2;22.9508190155029;14.2076501846313;38.2513656616211
CMRge1996;CMR;Cameroon;1996;ge;-1.08020269870758;0.173903718590736;3;13.6612024307251;6.01092910766602;21.8579235076904
CANge1996;CAN;Canada;1996;ge;1.74236369132996;0.168259218335152;5;93.4426193237305;88.5245895385742;100
CPVge1996;CPV;Cape Verde;1996;ge;..;..;..;..;..;..
CYMge1996;CYM;Cayman Islands;1996;ge;1.92678117752075;0.187617555260658;1;97.814208984375;89.0710372924805;100
CAFge1996;CAF;Central African Republic;1996;ge;-1.40605127811432;0.187617555260658;1;6.01092910766602;2.18579244613647;12.5683059692383
TCDge1996;TCD;Chad;1996;ge;-0.636936128139496;0.187617555260658;1;30.6010932922363;16.9398899078369;43.7158470153809
CHLge1996;CHL;Chile;1996;ge;1.33797693252563;0.167988479137421;6;86.8852462768555;83.606559753418;89.0710372924805
CHNge1996;CHN;China;1996;ge;-0.348653882741928;0.168259218335152;5;43.1693992614746;30.6010932922363;55.7377052307129
COLge1996;COL;Colombia;1996;ge;-0.45862889289856;0.167988479137421;6;36.6120223999023;22.4043712615967;49.1803283691406
COMge1996;COM;Comoros;1996;ge;-1.6624231338501;0.187617555260658;1;3.27868843078613;0.546448111534119;6.01092910766602
ZARge1996;ZAR;Congo, Dem. Rep.;1996;ge;-1.64999783039093;0.181661412119865;2;3.82513666152954;1.09289622306824;6.01092910766602
COGge1996;COG;Congo, Rep.;1996;ge;-1.16929292678833;0.181661412119865;2;9.8360652923584;3.82513666152954;20.7650279998779
COKge1996;COK;Cook Islands;1996;ge;..;..;..;..;..;..
CRIge1996;CRI;Costa Rica;1996;ge;0.468430697917938;0.171375781297684;5;66.6666641235352;60.6557388305664;75.4098358154297
HRVge1996;HRV;Croatia;1996;ge;0.102206021547318;0.179107308387756;2;58.4699440002441;48.0874328613281;64.4808731079102
CUBge1996;CUB;Cuba;1996;ge;-0.908112823963165;0.173903718590736;3;19.6721305847168;7.65027332305908;31.6939888000488
CYPge1996;CYP;Cyprus;1996;ge;1.17166376113892;0.173903718590736;3;85.2459030151367;78.6885223388672;88.5245895385742
CZEge1996;CZE;Czech Republic;1996;ge;0.62058299779892;0.168259218335152;5;72.1311492919922;62.2950820922852;79.2349700927734
CIVge1996;CIV;Côte d'Ivoire;1996;ge;-0.260978221893311;0.173903718590736;3;46.4480857849121;33.8797798156738;56.8306007385254
DNKge1996;DNK;Denmark;1996;ge;1.75904786586761;0.168259218335152;5;94.5355224609375;88.5245895385742;100
DJIge1996;DJI;Djibouti;1996;ge;-0.89330792427063;0.187617555260658;1;20.218578338623;7.10382509231567;32.7868843078613
DMAge1996;DMA;Dominica;1996;ge;0.644922494888306;0.187617555260658;1;74.8633880615234;62.2950820922852;82.5136642456055
DOMge1996;DOM;Dominican Republic;1996;ge;-0.22323839366436;0.173903718590736;3;46.9945373535156;34.9726791381836;57.3770484924316
ECUge1996;ECU;Ecuador;1996;ge;-0.475311696529388;0.173604860901833;4;35.5191268920898;21.8579235076904;48.0874328613281
EGYge1996;EGY;Egypt, Arab Rep.;1996;ge;-0.473676085472107;0.171663269400597;4;36.0655746459961;21.8579235076904;48.0874328613281
SLVge1996;SLV;El Salvador;1996;ge;-0.691500306129456;0.171375781297684;5;24.0437164306641;15.8469944000244;38.2513656616211
GNQge1996;GNQ;Equatorial Guinea;1996;ge;-0.95840448141098;0.179107308387756;2;16.9398899078369;6.01092910766602;27.8688526153564
ERIge1996;ERI;Eritrea;1996;ge;-1.14967966079712;0.187617555260658;1;12.021858215332;3.82513666152954;21.3114757537842
ESTge1996;EST;Estonia;1996;ge;0.611503779888153;0.179107308387756;2;71.5847015380859;62.2950820922852;80.8743133544922
SWZge1996;SWZ;Eswatini;1996;ge;-0.636936128139496;0.187617555260658;1;30.6010932922363;16.9398899078369;43.7158470153809
ETHge1996;ETH;Ethiopia;1996;ge;-1.2075936794281;0.173903718590736;3;7.10382509231567;3.82513666152954;18.032787322998
FJIge1996;FJI;Fiji;1996;ge;-0.124192699790001;0.187617555260658;1;53.0054626464844;38.2513656616211;60.6557388305664
FINge1996;FIN;Finland;1996;ge;1.72499644756317;0.168259218335152;5;92.349723815918;88.5245895385742;100
FRAge1996;FRA;France;1996;ge;1.25185739994049;0.168259218335152;5;85.792350769043;82.5136642456055;89.0710372924805
GUFge1996;GUF;French Guiana;1996;ge;0.901294231414795;0.187617555260658;1;80.8743133544922;71.0382537841797;85.2459030151367
GABge1996;GAB;Gabon;1996;ge;-0.199152007699013;0.173903718590736;3;48.0874328613281;34.9726791381836;57.9234962463379
GMBge1996;GMB;Gambia, The;1996;ge;-0.619082868099213;0.181661412119865;2;32.2404365539551;18.032787322998;43.7158470153809
GEOge1996;GEO;Georgia;1996;ge;-0.636936128139496;0.187617555260658;1;30.6010932922363;16.9398899078369;43.7158470153809
DEUge1996;DEU;Germany;1996;ge;1.7246767282486;0.168259218335152;5;91.8032760620117;88.5245895385742;100
GHAge1996;GHA;Ghana;1996;ge;-0.119933769106865;0.173903718590736;3;53.5519142150879;38.2513656616211;59.5628433227539
GRCge1996;GRC;Greece;1996;ge;0.837555170059204;0.168259218335152;5;77.5956268310547;70.4918060302734;83.606559753418
GRLge1996;GRL;Greenland;1996;ge;..;..;..;..;..;..
GRDge1996;GRD;Grenada;1996;ge;0.644922494888306;0.187617555260658;1;74.8633880615234;62.2950820922852;82.5136642456055
GUMge1996;GUM;Guam;1996;ge;..;..;..;..;..;..
GTMge1996;GTM;Guatemala;1996;ge;-0.454697042703629;0.171375781297684;5;37.1584701538086;22.4043712615967;49.7267761230469
GINge1996;GIN;Guinea;1996;ge;-1.16929292678833;0.181661412119865;2;9.8360652923584;3.82513666152954;20.7650279998779
GNBge1996;GNB;Guinea-Bissau;1996;ge;-1.40964531898499;0.181661412119865;2;4.9180326461792;2.18579244613647;12.5683059692383
GUYge1996;GUY;Guyana;1996;ge;-0.378730356693268;0.181661412119865;2;42.6229515075684;27.3224048614502;55.1912574768066
HTIge1996;HTI;Haiti;1996;ge;-0.998445451259613;0.181661412119865;2;15.3005466461182;6.01092910766602;23.4972686767578
HNDge1996;HND;Honduras;1996;ge;-0.74391508102417;0.171375781297684;5;22.4043712615967;14.2076501846313;36.0655746459961
HKGge1996;HKG;Hong Kong SAR, China;1996;ge;1.03622543811798;0.168259218335152;5;83.606559753418;75.4098358154297;86.3387985229492
HUNge1996;HUN;Hungary;1996;ge;0.863268733024597;0.168259218335152;5;78.6885223388672;71.0382537841797;83.606559753418
ISLge1996;ISL;Iceland;1996;ge;1.86076653003693;0.175255462527275;4;96.1748657226562;89.0710372924805;100
INDge1996;IND;India;1996;ge;-0.111606687307358;0.168259218335152;5;54.0983619689941;38.2513656616211;59.5628433227539
IDNge1996;IDN;Indonesia;1996;ge;-0.705335676670074;0.168259218335152;5;23.4972686767578;15.8469944000244;38.2513656616211
IRNge1996;IRN;Iran, Islamic Rep.;1996;ge;-0.600068271160126;0.173903718590736;3;32.7868843078613;20.218578338623;44.2622947692871
IRQge1996;IRQ;Iraq;1996;ge;-2.08864450454712;0.173903718590736;3;0.546448111534119;0;1.63934421539307
IRLge1996;IRL;Ireland;1996;ge;1.67031967639923;0.168259218335152;5;90.163932800293;87.4316940307617;98.3606567382812
ISRge1996;ISR;Israel;1996;ge;0.77417254447937;0.168259218335152;5;75.9562835693359;67.7595596313477;83.606559753418
ITAge1996;ITA;Italy;1996;ge;0.840325474739075;0.168259218335152;5;78.1420745849609;70.4918060302734;83.606559753418
JAMge1996;JAM;Jamaica;1996;ge;0.13993801176548;0.173903718590736;3;59.5628433227539;49.7267761230469;64.4808731079102
JPNge1996;JPN;Japan;1996;ge;0.910290777683258;0.168259218335152;5;81.420768737793;72.1311492919922;85.2459030151367
JEYge1996;JEY;Jersey, Channel Islands;1996;ge;..;..;..;..;..;..
JORge1996;JOR;Jordan;1996;ge;-0.0329142995178699;0.171663269400597;4;56.8306007385254;44.2622947692871;62.2950820922852
KAZge1996;KAZ;Kazakhstan;1996;ge;-0.95840448141098;0.179107308387756;2;16.9398899078369;6.01092910766602;27.8688526153564
KENge1996;KEN;Kenya;1996;ge;-0.5208500623703;0.173903718590736;3;34.9726791381836;21.3114757537842;46.4480857849121
KIRge1996;KIR;Kiribati;1996;ge;..;..;..;..;..;..
PRKge1996;PRK;Korea, Dem. Rep.;1996;ge;-1.89035034179687;0.181661412119865;2;1.63934421539307;0;3.82513666152954
KORge1996;KOR;Korea, Rep.;1996;ge;0.473718643188477;0.168259218335152;5;67.2131118774414;60.6557388305664;75.4098358154297
KSVge1996;KSV;Kosovo;1996;ge;..;..;..;..;..;..
KWTge1996;KWT;Kuwait;1996;ge;0.115851625800133;0.173903718590736;3;59.0163917541504;49.7267761230469;64.4808731079102
KGZge1996;KGZ;Kyrgyz Republic;1996;ge;-0.380564451217651;0.187617555260658;1;41.5300559997559;25.6830596923828;55.7377052307129
LAOge1996;LAO;Lao PDR;1996;ge;-0.636936128139496;0.187617555260658;1;30.6010932922363;16.9398899078369;43.7158470153809
LVAge1996;LVA;Latvia;1996;ge;0.48545891046524;0.179107308387756;2;67.7595596313477;60.6557388305664;77.0491790771484
LBNge1996;LBN;Lebanon;1996;ge;-0.128497436642647;0.173903718590736;3;51.3661193847656;38.2513656616211;59.5628433227539
LSOge1996;LSO;Lesotho;1996;ge;-0.124192699790001;0.187617555260658;1;53.0054626464844;38.2513656616211;60.6557388305664
LBRge1996;LBR;Liberia;1996;ge;-1.7195029258728;0.181661412119865;2;2.18579244613647;0.546448111534119;3.82513666152954
LBYge1996;LBY;Libya;1996;ge;-0.884026408195496;0.173903718590736;3;20.7650279998779;9.8360652923584;32.7868843078613
LIEge1996;LIE;Liechtenstein;1996;ge;1.67040944099426;0.187617555260658;1;90.7103805541992;86.8852462768555;99.4535522460937
LTUge1996;LTU;Lithuania;1996;ge;0.527473866939545;0.179107308387756;2;68.3060073852539;62.2950820922852;77.0491790771484
LUXge1996;LUX;Luxembourg;1996;ge;1.95973467826843;0.175255462527275;4;99.4535522460937;90.7103805541992;100
MACge1996;MAC;Macao SAR, China;1996;ge;0.388550758361816;0.187617555260658;1;64.4808731079102;57.9234962463379;75.4098358154297
MDGge1996;MDG;Madagascar;1996;ge;-0.448235422372818;0.181661412119865;2;38.2513656616211;21.8579235076904;49.7267761230469
MWIge1996;MWI;Malawi;1996;ge;-0.286933869123459;0.173903718590736;3;45.9016380310059;33.3333320617676;56.8306007385254
MYSge1996;MYS;Malaysia;1996;ge;0.53628271818161;0.168259218335152;5;68.8524627685547;62.2950820922852;77.0491790771484
MDVge1996;MDV;Maldives;1996;ge;0.901294231414795;0.187617555260658;1;80.8743133544922;71.0382537841797;85.2459030151367
MLIge1996;MLI;Mali;1996;ge;-0.998445451259613;0.181661412119865;2;15.3005466461182;6.01092910766602;23.4972686767578
MLTge1996;MLT;Malta;1996;ge;0.927289664745331;0.181661412119865;2;82.5136642456055;72.1311492919922;85.2459030151367
MHLge1996;MHL;Marshall Islands;1996;ge;..;..;..;..;..;..
MTQge1996;MTQ;Martinique;1996;ge;0.901294231414795;0.187617555260658;1;80.8743133544922;71.0382537841797;85.2459030151367
MRTge1996;MRT;Mauritania;1996;ge;-0.124192699790001;0.187617555260658;1;53.0054626464844;38.2513656616211;60.6557388305664
MUSge1996;MUS;Mauritius;1996;ge;0.202324584126472;0.517493844032288;1;61.2021865844727;27.8688526153564;83.606559753418
MEXge1996;MEX;Mexico;1996;ge;0.225326701998711;0.167988479137421;6;62.2950820922852;55.7377052307129;67.7595596313477
FSMge1996;FSM;Micronesia, Fed. Sts.;1996;ge;..;..;..;..;..;..
MDAge1996;MDA;Moldova;1996;ge;-0.215465322136879;0.179107308387756;2;47.5409851074219;34.9726791381836;57.9234962463379
MCOge1996;MCO;Monaco;1996;ge;..;..;..;..;..;..
MNGge1996;MNG;Mongolia;1996;ge;-0.378730356693268;0.181661412119865;2;42.6229515075684;27.3224048614502;55.1912574768066
MNEge1996;MNE;Montenegro;1996;ge;..;..;..;..;..;..
MARge1996;MAR;Morocco;1996;ge;-0.104411050677299;0.173903718590736;3;55.1912574768066;38.2513656616211;60.6557388305664
MOZge1996;MOZ;Mozambique;1996;ge;-0.144020169973373;0.173903718590736;3;50.2732238769531;38.2513656616211;59.5628433227539
MMRge1996;MMR;Myanmar;1996;ge;-1.2075936794281;0.173903718590736;3;7.10382509231567;3.82513666152954;18.032787322998
NAMge1996;NAM;Namibia;1996;ge;0.431657552719116;0.173903718590736;3;65.0273208618164;59.5628433227539;75.4098358154297
NRUge1996;NRU;Nauru;1996;ge;..;..;..;..;..;..
NPLge1996;NPL;Nepal;1996;ge;-0.380564451217651;0.187617555260658;1;41.5300559997559;25.6830596923828;55.7377052307129
NLDge1996;NLD;Netherlands;1996;ge;1.94293475151062;0.168259218335152;5;98.3606567382812;89.6174850463867;100
ANTge1996;ANT;Netherlands Antilles (former);1996;ge;..;..;..;..;..;..
NZLge1996;NZL;New Zealand;1996;ge;1.77176654338837;0.168259218335152;5;95.0819702148437;88.5245895385742;100
NICge1996;NIC;Nicaragua;1996;ge;-0.570219933986664;0.171375781297684;5;33.8797798156738;21.3114757537842;44.8087425231934
NERge1996;NER;Niger;1996;ge;-1.16929292678833;0.181661412119865;2;9.8360652923584;3.82513666152954;20.7650279998779
NGAge1996;NGA;Nigeria;1996;ge;-0.923635601997375;0.173903718590736;3;18.032787322998;6.01092910766602;28.4153003692627
NIUge1996;NIU;Niue;1996;ge;..;..;..;..;..;..
MKDge1996;MKD;North Macedonia;1996;ge;-0.640733182430267;0.179107308387756;2;28.4153003692627;16.9398899078369;43.1693992614746
NORge1996;NOR;Norway;1996;ge;1.95087599754333;0.168259218335152;5;98.9071044921875;90.7103805541992;100
OMNge1996;OMN;Oman;1996;ge;0.439418911933899;0.173903718590736;3;65.5737686157227;59.5628433227539;75.4098358154297
PAKge1996;PAK;Pakistan;1996;ge;-0.624154627323151;0.173903718590736;3;31.6939888000488;19.1256828308105;43.7158470153809
PLWge1996;PLW;Palau;1996;ge;..;..;..;..;..;..
PANge1996;PAN;Panama;1996;ge;0.22357851266861;0.173604860901833;4;61.7486343383789;55.7377052307129;67.7595596313477
PNGge1996;PNG;Papua New Guinea;1996;ge;-0.340196430683136;0.173903718590736;3;43.7158470153809;30.6010932922363;55.7377052307129
PRYge1996;PRY;Paraguay;1996;ge;-0.909467279911041;0.173604860901833;4;19.1256828308105;7.65027332305908;30.6010932922363
PERge1996;PER;Peru;1996;ge;0.0341111831367016;0.171375781297684;5;57.3770484924316;46.4480857849121;62.2950820922852
PHLge1996;PHL;Philippines;1996;ge;-0.313254147768021;0.168259218335152;5;44.8087425231934;32.7868843078613;56.2841529846191
POLge1996;POL;Poland;1996;ge;0.681182622909546;0.168259218335152;5;75.4098358154297;64.4808731079102;82.5136642456055
PRTge1996;PRT;Portugal;1996;ge;1.27418982982635;0.168259218335152;5;86.3387985229492;82.5136642456055;89.0710372924805
PRIge1996;PRI;Puerto Rico;1996;ge;1.15766596794128;0.187617555260658;1;84.6994552612305;78.1420745849609;88.5245895385742
QATge1996;QAT;Qatar;1996;ge;0.556376993656158;0.173903718590736;3;70.4918060302734;62.2950820922852;78.1420745849609
ROMge1996;ROM;Romania;1996;ge;-0.286933869123459;0.173903718590736;3;45.9016380310059;33.3333320617676;56.8306007385254
RUSge1996;RUS;Russian Federation;1996;ge;-0.452226608991623;0.168259218335152;5;37.7049179077148;22.4043712615967;49.1803283691406
RWAge1996;RWA;Rwanda;1996;ge;-1.14967966079712;0.187617555260658;1;12.021858215332;3.82513666152954;21.3114757537842
REUge1996;REU;Réunion;1996;ge;..;..;..;..;..;..
WSMge1996;WSM;Samoa;1996;ge;0.388550758361816;0.187617555260658;1;64.4808731079102;57.9234962463379;75.4098358154297
SMRge1996;SMR;San Marino;1996;ge;..;..;..;..;..;..
SAUge1996;SAU;Saudi Arabia;1996;ge;-0.183629289269447;0.173903718590736;3;49.1803283691406;36.0655746459961;57.9234962463379
SENge1996;SEN;Senegal;1996;ge;0.0762425139546394;0.173903718590736;3;57.9234962463379;47.5409851074219;62.2950820922852
SRBge1996;SRB;Serbia;1996;ge;-1.06467998027802;0.173903718590736;3;14.2076501846313;6.01092910766602;21.8579235076904
SYCge1996;SYC;Seychelles;1996;ge;0.644922494888306;0.187617555260658;1;74.8633880615234;62.2950820922852;82.5136642456055
SLEge1996;SLE;Sierra Leone;1996;ge;-1.40964531898499;0.181661412119865;2;4.9180326461792;2.18579244613647;12.5683059692383
SGPge1996;SGP;Singapore;1996;ge;1.99304711818695;0.168259218335152;5;100;91.2568283081055;100
SVKge1996;SVK;Slovak Republic;1996;ge;0.459862679243088;0.171663269400597;4;66.1202163696289;60.1092910766602;75.4098358154297
SVNge1996;SVN;Slovenia;1996;ge;0.887160181999207;0.179107308387756;2;79.2349700927734;71.0382537841797;85.2459030151367
SLBge1996;SLB;Solomon Islands;1996;ge;..;..;..;..;..;..
SOMge1996;SOM;Somalia;1996;ge;-1.95985543727875;0.181661412119865;2;1.09289622306824;0;3.27868843078613
ZAFge1996;ZAF;South Africa;1996;ge;1.02049589157104;0.168259218335152;5;83.0601119995117;75.4098358154297;86.3387985229492
SSDge1996;SSD;South Sudan;1996;ge;..;..;..;..;..;..
ESPge1996;ESP;Spain;1996;ge;1.62002718448639;0.168259218335152;5;89.6174850463867;86.8852462768555;96.7213134765625
LKAge1996;LKA;Sri Lanka;1996;ge;-0.183629289269447;0.173903718590736;3;49.1803283691406;36.0655746459961;57.9234962463379
KNAge1996;KNA;St. Kitts and Nevis;1996;ge;..;..;..;..;..;..
LCAge1996;LCA;St. Lucia;1996;ge;..;..;..;..;..;..
VCTge1996;VCT;St. Vincent and the Grenadines;1996;ge;..;..;..;..;..;..
SDNge1996;SDN;Sudan;1996;ge;-0.987331032752991;0.173903718590736;3;15.8469944000244;6.01092910766602;23.4972686767578
SURge1996;SUR;Suriname;1996;ge;-0.68858790397644;0.181661412119865;2;25.6830596923828;15.8469944000244;38.2513656616211
SWEge1996;SWE;Sweden;1996;ge;1.92191684246063;0.168259218335152;5;97.2677612304687;89.6174850463867;100
CHEge1996;CHE;Switzerland;1996;ge;1.75708055496216;0.168259218335152;5;93.9890747070312;88.5245895385742;100
SYRge1996;SYR;Syrian Arab Republic;1996;ge;-0.80480819940567;0.173903718590736;3;21.8579235076904;12.5683059692383;34.9726791381836
STPge1996;STP;São Tomé and Principe;1996;ge;-0.380564451217651;0.187617555260658;1;41.5300559997559;25.6830596923828;55.7377052307129
TWNge1996;TWN;Taiwan, China;1996;ge;0.553475260734558;0.168259218335152;5;69.3989105224609;62.2950820922852;77.0491790771484
TJKge1996;TJK;Tajikistan;1996;ge;-1.40605127811432;0.187617555260658;1;6.01092910766602;2.18579244613647;12.5683059692383
TZAge1996;TZA;Tanzania;1996;ge;-0.687850117683411;0.173903718590736;3;27.3224048614502;15.8469944000244;38.2513656616211
