Country,Year,GDP growth (annual %),"Population, total",Gini index,"School enrollment, secondary (% gross)",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),General government final consumption expenditure (% of GDP),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Trade Openness (% of GDP),"Inflation, consumer prices (annual %)",Rule of Law - estimate,Rule of Law - pctrank,Inequality Index
Cuba,1976,5.4279604586732,9571242,..,45.2815399169922,..,..,31.6665045967426,32.6277725406722,44.1914458684407,76.81921840911289,..,,,
Cuba,1977,8.7095028615293,9648440,..,55.3305206298828,..,..,31.6769393338883,32.6290234363567,44.1847039749441,76.81372741130079,..,,,
Cuba,1978,6.59599856337493,9711980,..,60.7530899047852,..,..,31.6869616627744,32.6131733163297,44.1501572102245,76.7633305265542,..,,,
Cuba,1979,1.08818330173155,9763355,..,67.0154113769531,..,..,31.6952980488371,32.5619105452136,44.1432365286073,76.7051470738209,..,,,
Cuba,1980,-4.84944295088555,9804796,..,78.8193435668945,..,..,31.5985450434823,32.75243679926,44.2813552503021,77.0337920495621,..,,,
Cuba,1981,19.6883343337449,9849320,..,79.2396621704102,..,..,31.6747806983019,32.5823186575978,44.197775041959,76.7800936995568,..,,,
Cuba,1982,8.91823496493072,9912681,..,79.9390335083008,..,..,31.7291096367023,32.6352787375449,44.1509963033738,76.7862750409187,..,,,
Cuba,1983,5.4114707238347,9991026,..,77.3849334716797,..,..,31.7370738566875,32.533922709489,43.9774252590454,76.5113479685344,..,,,
Cuba,1984,7.92971651513383,10073299,..,79.5528106689453,..,..,31.7369810311986,32.3055968889223,44.1086315457913,76.4142284347136,..,,,
Cuba,1985,1.59667459807866,10157228,..,80.6453094482422,..,..,31.1147792864508,33.7050654442203,44.971950129276,78.6770155734963,..,,,
Cuba,1986,0.0953033856467584,10244247,..,82.8350219726562,..,..,32.0559609949414,31.7317301154889,43.7798703745116,75.5116004900005,..,,,
Cuba,1987,-2.40217253779804,10335342,..,84.8367309570312,..,..,32.000752194734,32.90007855504,43.9171024991575,76.8171810541975,..,,,
Cuba,1988,3.70553990905537,10432585,..,87.347053527832,..,..,31.7768973435549,32.0271423526454,43.109570471333,75.1367128239784,..,,,
Cuba,1989,0.680083233154079,10533243,..,90.7064590454102,..,..,31.7365145363797,31.163968592742,44.7646632884344,75.9286318811764,..,,,
Cuba,1990,-2.94856494503389,10631799,..,92.2248382568359,..,..,31.001588232443,30.2390452142262,40.8754480094934,71.11449322371959,..,,,
Cuba,1991,-10.6926971084884,10717640,..,92.8033981323242,..,..,33.310971592638,21.931179713084,29.0649368268852,50.9961165399692,..,,,
Cuba,1992,-11.5806030812698,10785801,..,91.2759170532227,..,..,34.7986525877134,16.9182669666124,18.2286003717764,35.1468673383888,..,,,
Cuba,1993,-14.8781806947595,10841031,..,88.2067108154297,..,..,35.3824243289626,13.1942099528868,15.721620226131,28.9158301790178,..,,,
Cuba,1994,0.716930310416799,10886021,..,83.3896331787109,..,..,27.2659559543373,13.2397137421534,14.5361829051286,27.775896647282,..,,,
Cuba,1995,2.45720117243687,10925362,..,79.4484634399414,..,..,24.3937786137389,13.4015118655048,15.9069057573438,29.3084176228486,..,,,
Cuba,1996,7.83874965899149,10962010,..,83.0950317382812,..,..,26.553551972874,15.3133610730212,17.3119725417006,32.625333614721804,..,-1.13681089878082,16.0804023742676,
Cuba,1997,2.78342504174314,10997934,..,82.6084594726562,..,..,26.8348366365011,14.9239679694337,17.830230962636,32.7541989320697,..,,,
Cuba,1998,0.159146052326719,11034712,..,..,..,..,27.6731261524953,14.2526142187663,18.2520187648191,32.504632983585395,..,-1.04586327075958,16.May,
Cuba,1999,6.18875530352257,11072230,..,80.0192108154297,..,..,28.9247854841338,14.5374790771003,17.3314531691585,31.8689322462588,..,,,
Cuba,2000,5.9147601740486,11109109,..,82.1248626708984,..,..,29.5962912312615,14.1300293796253,16.9459585020971,31.075987881722398,..,-1.04984867572784,18.4079608917236,
Cuba,2001,3.18502990449461,11144132,..,84.5602874755859,..,..,30.8878115294296,13.2344771860718,16.1266191955155,29.3610963815873,..,,,
Cuba,2002,1.42482126141282,11177418,..,88.7363510131836,..,..,34.1045113945907,11.5270686652476,13.2022446822762,24.7293133475238,..,-1.17397427558899,11.9402980804443,
Cuba,2003,3.79274022304334,11209383,..,91.9045715332031,..,..,33.7331690862701,12.9519347542701,13.6351988234377,26.5871335777078,..,-1.22319900989532,11.4427862167358,
Cuba,2004,5.77053807021559,11238756,..,91.3054275512695,..,..,35.4796733240845,16.0217783943669,15.2896369395074,31.3114153338743,..,-1.10711979866028,15.384614944458,
Cuba,2005,11.2016564219094,11262554,..,92.6184310913086,..,..,33.6483604954105,21.018043449426,18.3433309837714,39.3613744331974,..,-1.08653473854065,14.8325357437134,
Cuba,2006,12.0658631129953,11278550,..,93.4113922119141,..,..,32.2340400964681,18.7134547274699,18.4745595607363,37.188014288206205,..,-0.763818800449371,26.3157901763916,
Cuba,2007,7.26213696647943,11287272,..,93.358772277832,..,..,35.4097594187418,20.3363598668348,17.6312497973684,37.9676096642032,..,-0.690431654453278,29.6650714874268,
Cuba,2008,4.11682804164681,11291762,..,93.3271713256836,..,..,39.8807360421535,20.567605659282,24.3496150892259,44.9172207485079,..,-0.827655673027039,23.0769233703613,
Cuba,2009,1.4513054307407,11294719,..,92.1550521850586,..,..,38.9610180412371,17.4597293814433,15.4542525773196,32.9139819587629,..,-0.712426066398621,28.9099521636963,
Cuba,2010,2.39035229650723,11297409,..,92.330940246582,..,..,34.7593582887701,22.5702648924263,17.7216764084069,40.2919413008332,..,-0.722509026527405,28.9099521636963,
Cuba,2011,2.80230083647626,11301571,..,92.0178375244141,..,..,35.421075518191,25.103638208436,21.8567908392521,46.960429047688095,..,-0.693881630897522,29.577465057373,
Cuba,2012,3.01490028898772,11303175,..,90.6324996948242,..,..,31.9150681560274,25.5109993027167,20.35520433136,45.8662036340767,..,-0.708632588386536,29.577465057373,
Cuba,2013,2.74760256257211,11298167,..,90.8741226196289,..,..,32.4467257738373,24.1004303416809,20.2234665837092,44.3238969253901,..,-0.6989426612854,30.5164318084717,
Cuba,2014,1.04757663187654,11285775,..,96.1426010131836,..,..,32.4067243519089,22.0838845419007,17.1902683120062,39.2741528539069,..,-0.654899537563324,29.8076915740967,
Cuba,2015,4.4383335888395,11275065,..,96.2741470336914,..,..,32.2060119725293,17.1473888133975,14.4664236659444,31.613812479341902,..,-0.718148410320282,27.619047164917,
Cuba,2016,0.512843095700745,11265612,..,98.0223770141602,..,..,31.8954469848416,14.9829691254326,12.2862535721042,27.2692226975368,..,-0.458859443664551,34.761905670166,
Cuba,2017,1.80979177212284,11247829,..,99.2762908935547,..,..,30.8382030425833,14.5512704817734,11.6715789062631,26.2228493880365,..,-0.449702054262161,35.238094329834,
Cuba,2018,2.24794854086232,11227118,..,100.185363769531,..,..,30.0449666715961,14.5227333911607,12.5607151085146,27.0834484996753,..,-0.463792055845261,34.2857131958008,
Cuba,2019,-0.163087223606624,11202846,..,101.089462280273,..,..,32.232208810801,12.2133743797594,10.6074200696913,22.820794449450702,..,-0.340494513511658,42.3809509277344,
Cuba,2020,-10.9490846048862,11176354,..,102.037956237793,..,..,38.8479746031273,8.16847039360309,7.51454563407414,15.68301602767723,..,-0.28538504242897,42.8571434020996,
Cuba,2021,1.25369342501311,11122168,..,99.6352233886719,..,..,33.8264756164462,34.8935719095063,45.1302130762765,80.0237849857828,..,-0.419912159442902,37.6190490722656,
Cuba,2022,1.77485399483382,11059820,..,103.670539855957,..,..,32.5330341848026,40.0139049760333,48.7891320172335,88.8030369932668,..,-0.461449682712555,36.7924537658691,
Cuba,2023,-1.92899211214875,11019931,..,95.4401473999023,..,..,..,..,..,,..,-0.453039199113846,36.3207550048828,
Cuba,2024,..,..,..,..,..,..,..,..,..,,..,,,
Dominican Republic,1975,5.19325335716043,5046776,..,25.2521305084229,..,..,6.1700544565459,28.8788202100467,32.2351064125361,61.113926622582795,14.5017257437616,,,
Dominican Republic,1976,6.72812264197155,5180404,..,33.4008712768555,..,..,3.84434265468809,22.2948833607491,29.1757360496014,51.4706194103505,7.76555023925677,,,
Dominican Republic,1977,4.9817839508753,5315443,..,34.9426803588867,..,..,4.12782803950208,21.0745414968063,28.2774502408929,49.3519917376992,12.8535275054287,,,
Dominican Republic,1978,2.14068467652777,5451882,..,36.4486312866211,..,..,5.72719880027036,18.6467022220345,29.4660780669145,48.112780288949,3.47785034212178,,,
Dominican Republic,1979,4.53139921679178,5589690,..,38.1584396362305,..,..,7.63041208991053,22.0264523168691,31.7674819960719,53.793934312941005,9.17380513351446,,,
Dominican Republic,1980,7.968738507442,5729037,..,39.6043395996094,..,..,7.45418780412051,20.3457406268025,34.0691852158609,54.41492584266339,16.7531356897102,,,
Dominican Republic,1981,4.27986747952687,5868453,..,40.9768600463867,..,..,9.16509065901366,21.6135510824858,29.0016729927393,50.6152240752251,7.51463890696157,,,
Dominican Republic,1982,1.69870863097835,6007114,..,42.9630012512207,..,..,9.42738950576965,16.439918958802,24.6350581803227,41.0749771391247,7.64624306606148,,,
Dominican Republic,1983,4.62794634845427,6147248,..,..,..,..,8.52764462182504,16.9781460750927,24.3630436197211,41.3411896948138,5.62862329448988,,,
Dominican Republic,1984,1.25289597452472,6289040,..,52.9083290100098,..,..,7.51038468173193,21.7334230119027,30.0100742625496,51.7434972744523,20.1516781053536,,,
Dominican Republic,1985,-2.12253497623713,6430404,..,..,..,..,7.0826274694621,26.1630195264237,30.8340954540244,56.9971149804481,45.3361755532178,,,
Dominican Republic,1986,3.52199319901503,6571208,47.8,49.7858810424805,7.1,16.9,7.29611320139252,22.9395383758795,26.4865443992644,49.4260827751439,7.6389726657993,,,
Dominican Republic,1987,10.1173673617477,6712515,..,..,..,..,4.00787194915103,25.5254959024443,32.5309771643843,58.0564730668286,13.5507237827822,,,
Dominican Republic,1988,2.15596333107851,6855734,..,..,..,..,3.54233299340954,34.4817202173483,36.8708071414438,71.35252735879209,43.8638323515053,,,
Dominican Republic,1989,4.40053881491087,7002295,50.4,..,17.4,37,2.9319371122591,30.6716722100347,38.8010048828816,69.4726770929163,40.6579161175005,,,
Dominican Republic,1990,-5.45431239511258,7151166,..,..,..,..,2.92604455481045,30.610707909123,38.5877057661042,69.1984136752272,50.4624792378524,,,
Dominican Republic,1991,0.944138889056561,7299853,..,..,..,..,3.21565251894247,40.0779731552293,43.0130958068007,83.09106896203,47.079157410536,,,
Dominican Republic,1992,11.2209327396002,7447474,51.1,..,7.6,23.2,3.84325117975448,36.8037503160956,43.661051225615,80.4648015417106,4.25902638893392,,,
Dominican Republic,1993,7.36451304171301,7594572,..,..,..,..,4.48306780199719,36.3893323975465,41.6135643746556,78.00289677220209,5.25033880690971,,,
Dominican Republic,1994,2.60035426827731,7741694,..,41.6412200927734,..,..,4.89772671474673,36.2085399180065,40.9493683538865,77.157908271893,8.26076798575834,,,
Dominican Republic,1995,5.68543073698642,7888115,..,43.4702110290527,..,..,4.83759418858443,35.2267216224166,38.671237757911,73.89795938032759,12.5359594558963,,,
Dominican Republic,1996,5.97782511434266,8032894,47.4,..,6.5,17.6,5.18260695477951,34.8867097256752,37.755781144158,72.64249086983321,5.39929385038922,-0.522590637207031,34.6733665466309,
Dominican Republic,1997,8.88526906590393,8174078,48.9,..,6.9,16.2,7.07105161955105,35.2222875438087,39.0109496254079,74.23323716921661,8.29656754792046,,,
Dominican Republic,1998,6.71447771177176,8310362,..,54.2057304382324,..,..,7.32181826197706,34.3098842791,41.6014184344939,75.9113027135939,4.83166558591895,-0.576960265636444,33.5,
Dominican Republic,1999,5.94004913628554,8446208,..,56.0141487121582,..,..,7.8840553416465,34.9811021074665,41.3216511739672,76.3027532814337,6.47054186846928,,,
Dominican Republic,2000,4.6617622800146,8584190,51.5,59.4400787353516,6.7,16.1,8.72035116834374,35.4978251417642,43.8025679543791,79.3003930961433,7.72413566181616,-0.676537394523621,31.343282699585,
Dominican Republic,2001,2.45951636772918,8720283,50,..,5.1,16.1,9.5302089730322,31.8906200886267,38.6199477193794,70.5105678080061,8.88306848812961,,,
Dominican Republic,2002,4.49510340292099,8852235,49.7,67.816276550293,7.6,17.7,9.97161491189806,30.724010155589,37.9992727472887,68.7232829028777,5.22336769759447,-0.705224692821503,30.8457717895508,
Dominican Republic,2003,-1.34570618506442,8980620,52.1,..,8.7,21.8,8.63688299618643,42.1529981602708,42.2965050258884,84.4495031861592,27.4497127394395,-0.640382707118988,29.8507461547852,
Dominican Republic,2004,2.57013427930197,9104892,52,68.8893127441406,11.6,27.9,7.58809384193007,41.1474766418853,40.2039462963058,81.35142293819109,51.4608598338065,-0.680870890617371,30.769229888916,
Dominican Republic,2005,9.4282369467968,9225034,50,70.5230407714844,7.4,21.4,8.08939077915312,28.3311381514539,33.3224205843488,61.6535587358027,4.19020260472056,-0.685749292373657,31.1004791259766,
Dominican Republic,2006,9.1743554058408,9341183,52,..,6.3,18.6,8.78702467164024,28.2249162691947,35.5415663659558,63.7664826351505,7.57280523853074,-0.584695756435394,33.9712905883789,
Dominican Republic,2007,7.41595171481455,9455658,48.9,79.9215469360352,6.1,18.1,9.17706784303049,26.7620220119612,35.1852086651157,61.9472306770769,6.14356655248047,-0.625862598419189,32.0574150085449,
Dominican Republic,2008,3.20950426157958,9573130,48.1,78.7571563720703,5.4,18.6,10.0566202626498,23.9067364940618,37.4853165972225,61.392053091284296,10.6446210953712,-0.682735621929169,29.3269233703613,
Dominican Republic,2009,0.946155167790621,9695265,48.9,80.7119979858398,4.7,16.8,10.7055663766325,21.0309281003904,29.5813545046849,50.6122826050753,1.44215131834353,-0.809174060821533,24.1706161499023,
Dominican Republic,2010,8.33965105962218,9820175,47.3,77.9718322753906,3.9,16.7,9.92711136577918,22.6757522059548,33.3241838654991,55.9999360714539,6.32993220146146,-0.855494201183319,23.222749710083,
Dominican Republic,2011,3.13342300326755,9945621,47.7,77.4272232055664,4.1,13.7,9.32214404605185,24.186975308385,34.8026905899502,58.989665898335204,5.79676809206533,-0.808169066905975,24.8826293945312,
Dominican Republic,2012,2.71736789670562,10070411,46.1,77.9861068725586,3.8,14.3,9.88614641231318,24.583177865511,33.8054960193236,58.3886738848346,3.69449707884777,-0.716865837574005,29.1079807281494,
Dominican Republic,2013,4.87520509332271,10193833,47.7,79.171501159668,3,13.7,10.448334491604,25.167158727,31.5145973901069,56.6817561171069,4.830950967408,-0.534985601902008,36.1502342224121,
Dominican Republic,2014,7.05046368965911,10315528,44.3,80.1145401000977,3.4,10.9,10.4712899402275,25.1513905580691,30.3450326909749,55.496423249044,2.99864226125219,-0.383904725313187,41.3461532592773,
Dominican Republic,2015,6.9270187716221,10434829,45.2,79.9378890991211,2.5,8.8,10.2887459629005,23.7615822994204,28.409495417775,52.1710777171954,0.836746346724557,-0.529519259929657,34.761905670166,
Dominican Republic,2016,6.65920026269582,10551430,45.7,80.0944671630859,2,8,10.3026903963908,23.909379521893,27.6765917337038,51.5859712555968,1.61416607245223,-0.394124180078506,37.6190490722656,
Dominican Republic,2017,4.66670467732366,10666843,42.2,79.9406814575195,1,5.4,10.938643492768,23.6821453426385,26.5429400821881,50.2250854248266,3.27955694678546,-0.428010761737823,37.6190490722656,
Dominican Republic,2018,6.98252758458058,10782053,43.7,80.2159271240234,0.8,4.2,10.8598569852577,23.5514313052003,28.5045350822178,52.055966387418096,3.56443426013508,-0.365240544080734,40.476188659668,
Dominican Republic,2019,5.05216802016253,10894043,41.9,81.8562393188477,0.8,3.5,11.0687972697794,23.0692820412923,27.9418628796634,51.0111449209557,1.81060377042959,-0.320300966501236,43.3333320617676,
Dominican Republic,2020,-6.72023937283404,11008300,39.6,80.0444107055664,1,5.2,12.6266153626567,18.2956971595932,25.9979593928743,44.293656552467496,3.78103179915517,-0.171013608574867,47.6190490722656,
Dominican Republic,2021,12.2719902347896,11123476,38.5,75.7044830322266,0.9,4.3,11.465112312541,21.7527020808167,30.9821649871884,52.7348670680051,8.24300347981809,-0.11635073274374,48.5714302062988,
Dominican Republic,2022,4.85832403582451,11230734,37,76.5283203125,0.8,4,11.3442468568322,22.0627315413808,32.1687940178649,54.231525559245696,8.81109209279587,-0.0933533534407616,50.9433975219727,
Dominican Republic,2023,2.36061568723294,11331265,..,72.2825393676758,..,..,11.2900294096823,21.1387561330729,28.4765760588189,49.615332191891795,4.78561281021135,-0.128592282533646,48.113208770752,
Dominican Republic,2024,..,..,..,..,..,..,..,..,..,,3.30223338951227,,,
Haiti,1975,1.12275449104284,5099086,..,..,..,..,..,..,..,,16.7735703245816,,,
Haiti,1976,8.43883542963357,5198357,..,..,..,..,..,..,..,,7.03815227823619,,,
Haiti,1977,3.7081464367304,5299476,..,..,..,..,..,..,..,,6.49190058113337,,,
Haiti,1978,6.20886353648547,5402580,..,..,..,..,..,..,..,,-2.67359498369291,,,
Haiti,1979,7.5604214016743,5507590,..,11.4291801452637,..,..,..,..,..,,13.0939242998193,,,
Haiti,1980,7.37468791939079,5614493,..,12.1520099639893,..,..,..,..,..,,17.7783052456577,,,
Haiti,1981,-2.85270971115165,5723725,..,13.0996799468994,..,..,..,..,..,,10.8583333329997,,,
Haiti,1982,-3.56374522434297,5835937,..,13.1127395629883,..,..,..,..,..,,7.35924227605051,,,
Haiti,1983,0.908181461269791,5951096,..,15.3210802078247,..,..,..,..,..,,10.2436633526545,,,
Haiti,1984,0.300917036236442,6069230,..,17.2553195953369,..,..,..,..,..,,6.40203239106075,,,
Haiti,1985,0.603631294369663,6190862,..,..,..,..,..,..,..,,10.6488390138928,,,
Haiti,1986,-0.497504788372368,6316122,..,17.5030498504639,..,..,..,..,..,,3.27992663366622,,,
Haiti,1987,-0.793648700197082,6445123,..,..,..,..,..,..,..,,-11.4494646121705,,,
Haiti,1988,0.200426837325949,6578145,..,..,..,..,..,16.3021321025516,32.476226954787,48.778359057338605,4.10546805875063,,,
Haiti,1989,-2.91342439807192,6714730,..,..,..,..,..,13.0154191669617,27.547713401854,40.5631325688157,6.92390503711238,,,
Haiti,1990,1.03812280198248,6854441,..,..,..,..,..,11.9101836010311,34.5046707191297,46.4148543201608,21.2760320067832,,,
Haiti,1991,1.88054472396281,6995450,..,..,..,..,..,10.3114454832107,29.4960446976821,39.8074901808928,15.4199073669492,,,
Haiti,1992,-5.30993292251178,7136571,..,..,..,..,..,7.5715114031697,24.9661770390414,32.5376884422111,19.358494654122,,,
Haiti,1993,-5.42629599215383,7278181,..,..,..,..,..,10.8453501424747,37.9069165011657,48.752266643640404,29.7059715065172,,,
