COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,Year,Value
Argentina,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2012.0,0.1873749351622477
Argentina,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2013.0,0.0170102817351625
Argentina,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2014.0,0.0216233716633858
Argentina,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2015.0,0.0215303680913661
Argentina,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2016.0,0.0212303511655204
Argentina,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2017.0,0.0286230341299196
Argentina,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2018.0,0.028906121219524
Argentina,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2019.0,
Argentina,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2020.0,
Argentina,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2021.0,
Argentina,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2022.0,
Argentina,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2023.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2004.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2005.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2006.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2007.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2008.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2009.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2010.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2011.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2012.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2013.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2014.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2015.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2016.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2017.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2018.0,
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2019.0,825.8693845211386
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2020.0,915.1056419393022
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2021.0,921.6038317804976
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2022.0,959.8232085805998
Argentina,"Number of depositors, Commercial banks","Per 1,000 adults",2023.0,980.7868834741332
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2004.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2005.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2006.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2007.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2008.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2009.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2010.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2011.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2012.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2013.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2014.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2015.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2016.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2017.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2018.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2019.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2020.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2021.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2022.0,
Argentina,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2023.0,
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2004.0,0.0168086264794331
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2005.0,0.0336172529588663
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2006.0,0.0336172529588663
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2007.0,0.0383675169639235
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2008.0,0.0376367071169916
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2009.0,0.0376367071169916
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2010.0,0.0270399643364794
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2011.0,0.0270399643364794
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2012.0,0.0270399643364794
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2013.0,0.0274053692599454
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2014.0,0.0274053692599454
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2015.0,0.0274053692599454
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2016.0,0.0328864431119344
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2017.0,0.0347134677292641
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2018.0,0.035444277576196
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2019.0,0.0350788726527301
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2020.0,0.0369058972700598
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2021.0,0.0376367071169916
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2022.0,0.0376367071169916
Argentina,Number of other deposit taker branches,"Per 1,000 square km",2023.0,0.035444277576196
Belize,"Borrowers, Commercial banks",Number,2004.0,32216.0
Belize,"Borrowers, Commercial banks",Number,2005.0,55735.0
Belize,"Borrowers, Commercial banks",Number,2006.0,43693.0
Belize,"Borrowers, Commercial banks",Number,2007.0,50829.0
Belize,"Borrowers, Commercial banks",Number,2008.0,59629.0
Belize,"Borrowers, Commercial banks",Number,2009.0,68633.0
Belize,"Borrowers, Commercial banks",Number,2010.0,66608.0
Belize,"Borrowers, Commercial banks",Number,2011.0,48990.0
Belize,"Borrowers, Commercial banks",Number,2012.0,46812.0
Belize,"Borrowers, Commercial banks",Number,2013.0,39998.0
Belize,"Borrowers, Commercial banks",Number,2014.0,46488.0
Belize,"Borrowers, Commercial banks",Number,2015.0,39212.0
Belize,"Borrowers, Commercial banks",Number,2016.0,41459.0
Belize,"Borrowers, Commercial banks",Number,2017.0,38912.0
Belize,"Borrowers, Commercial banks",Number,2018.0,40649.0
Belize,"Borrowers, Commercial banks",Number,2019.0,41669.0
Belize,"Borrowers, Commercial banks",Number,2020.0,50133.0
Belize,"Borrowers, Commercial banks",Number,2021.0,53067.0
Belize,"Borrowers, Commercial banks",Number,2022.0,44165.0
Belize,"Borrowers, Commercial banks",Number,2023.0,49430.0
Belize,"Borrowers, Credit unions and credit cooperatives",Number,2014.0,10368.0
Belize,"Borrowers, Credit unions and credit cooperatives",Number,2015.0,32440.0
Belize,"Borrowers, Credit unions and credit cooperatives",Number,2016.0,35350.0
Belize,"Borrowers, Credit unions and credit cooperatives",Number,2017.0,34758.0
Belize,"Borrowers, Credit unions and credit cooperatives",Number,2018.0,36008.0
Belize,"Borrowers, Credit unions and credit cooperatives",Number,2019.0,40306.0
Belize,"Borrowers, Credit unions and credit cooperatives",Number,2020.0,28256.0
Belize,"Borrowers, Credit unions and credit cooperatives",Number,2021.0,31375.0
Belize,"Borrowers, Credit unions and credit cooperatives",Number,2022.0,26588.0
Belize,"Borrowers, Credit unions and credit cooperatives",Number,2023.0,26294.0
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2004.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2005.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2006.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2007.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2008.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2009.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2010.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2011.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2012.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2013.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2014.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2015.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2016.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2017.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2018.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2019.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2020.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2021.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2022.0,
Belize,"Borrowers, Non-deposit taking microfinance institutions",Number,2023.0,
Belize,"Branches excluding headquarters, Commercial banks",Number,2004.0,38.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2005.0,39.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2006.0,37.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2007.0,44.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2008.0,47.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2009.0,47.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2010.0,47.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2011.0,47.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2012.0,47.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2013.0,49.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2014.0,49.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2015.0,45.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2016.0,46.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2017.0,46.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2018.0,46.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2019.0,46.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2020.0,46.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2021.0,47.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2022.0,39.0
Belize,"Branches excluding headquarters, Commercial banks",Number,2023.0,40.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2006.0,19.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2007.0,19.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2008.0,20.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2009.0,20.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2010.0,20.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2011.0,10.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2012.0,8.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2013.0,10.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2014.0,8.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2015.0,9.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2016.0,8.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2017.0,11.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2018.0,12.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2019.0,16.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2020.0,20.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2021.0,18.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2022.0,16.0
Belize,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2023.0,17.0
Belize,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2004.0,
Belize,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2005.0,
Belize,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2006.0,
Belize,"Branches excluding headquarters, Non-deposit taking microfinance institutions",Number,2007.0,
