COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,year,value
Guyana,Number of all microfinance institution branches,"Per 100,000 adults",2023,
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2004,0.2489204978409957
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2004,10.06534256058206
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2005,0.269240538481077
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2005,10.82286442422361
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2006,0.2946405892811786
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2006,11.76341739444361
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2007,0.3251206502413005
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2007,12.88379621055344
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2008,0.3454406908813818
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2008,13.5933120904515
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2009,0.3556007112014224
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2009,13.90444862902137
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2010,0.3759207518415037
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2010,14.61644666280845
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2011,0.396240792481585
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2011,15.3336845664499
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2012,0.4267208534417069
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2012,16.37216264574148
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2013,0.4267208534417069
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2013,16.19442564734325
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2014,0.4419608839217678
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2014,16.62421441032765
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2015,0.4622809245618491
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2015,17.23860310484291
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2016,0.5283210566421133
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2016,19.53961657260095
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2017,0.5689611379222758
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2017,20.8807188933219
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2018,0.5892811785623571
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2018,20.82832077050422
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2019,0.5994411988823978
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2019,20.7427668389957
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2020,0.5994411988823978
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2020,20.81000290987329
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2021,0.5994411988823978
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2021,20.57351282270339
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2022,0.6248412496824994
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2022,21.30552644570122
Guyana,Number of automated teller machines (ATMs),"Per 1,000 square km",2023,
Guyana,Number of automated teller machines (ATMs),"Per 100,000 adults",2023,
Guyana,Number of commercial bank branches,"Per 1,000 square km",2004,0.1473202946405893
Guyana,Number of commercial bank branches,"Per 100,000 adults",2004,5.957039474630201
Guyana,Number of commercial bank branches,"Per 1,000 square km",2005,0.1473202946405893
Guyana,Number of commercial bank branches,"Per 100,000 adults",2005,5.921944684952543
Guyana,Number of commercial bank branches,"Per 1,000 square km",2006,0.1524003048006096
Guyana,Number of commercial bank branches,"Per 100,000 adults",2006,6.084526238505316
Guyana,Number of commercial bank branches,"Per 1,000 square km",2007,0.1574803149606299
Guyana,Number of commercial bank branches,"Per 100,000 adults",2007,6.240588789486822
Guyana,Number of commercial bank branches,"Per 1,000 square km",2008,0.1625603251206502
Guyana,Number of commercial bank branches,"Per 100,000 adults",2008,6.396852748447764
Guyana,Number of commercial bank branches,"Per 1,000 square km",2009,0.1676403352806706
Guyana,Number of commercial bank branches,"Per 100,000 adults",2009,6.554954353681501
Guyana,Number of commercial bank branches,"Per 1,000 square km",2010,0.1727203454406909
Guyana,Number of commercial bank branches,"Per 100,000 adults",2010,6.715664682911991
Guyana,Number of commercial bank branches,"Per 1,000 square km",2011,0.1930403860807722
Guyana,Number of commercial bank branches,"Per 100,000 adults",2011,7.470256583655079
Guyana,Number of commercial bank branches,"Per 1,000 square km",2012,0.2032004064008128
Guyana,Number of commercial bank branches,"Per 100,000 adults",2012,7.796267926543564
Guyana,Number of commercial bank branches,"Per 1,000 square km",2013,0.2184404368808738
Guyana,Number of commercial bank branches,"Per 100,000 adults",2013,8.290003605187614
Guyana,Number of commercial bank branches,"Per 1,000 square km",2014,0.2286004572009144
Guyana,Number of commercial bank branches,"Per 100,000 adults",2014,8.598731591548784
Guyana,Number of commercial bank branches,"Per 1,000 square km",2015,0.2336804673609347
Guyana,Number of commercial bank branches,"Per 100,000 adults",2015,8.714019151898613
Guyana,Number of commercial bank branches,"Per 1,000 square km",2016,0.2336804673609347
Guyana,Number of commercial bank branches,"Per 100,000 adults",2016,8.642522714804265
Guyana,Number of commercial bank branches,"Per 1,000 square km",2017,0.2336804673609347
Guyana,Number of commercial bank branches,"Per 100,000 adults",2017,8.576009545471495
Guyana,Number of commercial bank branches,"Per 1,000 square km",2018,0.2336804673609347
Guyana,Number of commercial bank branches,"Per 100,000 adults",2018,8.25950651244133
Guyana,Number of commercial bank branches,"Per 1,000 square km",2019,0.2336804673609347
Guyana,Number of commercial bank branches,"Per 100,000 adults",2019,8.086163344015272
Guyana,Number of commercial bank branches,"Per 1,000 square km",2020,0.2336804673609347
Guyana,Number of commercial bank branches,"Per 100,000 adults",2020,8.112374015713316
Guyana,Number of commercial bank branches,"Per 1,000 square km",2021,0.2336804673609347
Guyana,Number of commercial bank branches,"Per 100,000 adults",2021,8.020182964782679
Guyana,Number of commercial bank branches,"Per 1,000 square km",2022,0.2336804673609347
Guyana,Number of commercial bank branches,"Per 100,000 adults",2022,7.967920459367936
Guyana,Number of commercial bank branches,"Per 1,000 square km",2023,
Guyana,Number of commercial bank branches,"Per 100,000 adults",2023,
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2004,796.5219106074333
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2005,830.0279352425138
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2006,641.6254609028626
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2007,792.423925209563
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2008,804.554159353598
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2009,994.4263024495666
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2010,1010.442858581928
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2011,1022.858985145985
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2012,1050.745907933872
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2013,1066.742240653021
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2014,1047.210858096088
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2015,1010.045748600547
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2016,977.7642921022372
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2017,958.5163503486334
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2018,907.5420067727952
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2019,910.8008290075288
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2020,901.9831227349282
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2021,913.7975915041852
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2022,949.427955275716
Guyana,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2023,
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2004,37.20068444329412
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2005,40.84099782725892
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2006,43.59765867430342
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2007,48.45917849694412
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2008,38.00330237523139
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2009,32.88600735743967
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2010,47.41654305234861
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2011,76.22413915122158
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2012,75.10339800337579
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2013,84.31319248038837
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2014,89.13636250723727
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2015,104.0756983055021
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2016,98.0851175758851
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2017,98.61292367351506
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2018,89.79520014938934
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2019,120.4697709330554
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2020,88.85518530602167
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2021,90.6856035972264
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2022,91.22749296311372
Guyana,"Number of loan accounts, Commercial banks","Per 1,000 adults",2023,
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2004,
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2005,
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2006,
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2007,
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2008,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2009,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2010,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2011,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2012,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2013,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2014,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2015,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2016,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2017,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2018,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2019,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2020,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2021,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2022,0.0406400812801625
Guyana,Number of other deposit taker branches,"Per 1,000 square km",2023,0.0406400812801625
Haiti,"Borrowers, Commercial banks",Number,2004,6462.0
Haiti,"Borrowers, Commercial banks",Number,2005,7135.0
Haiti,"Borrowers, Commercial banks",Number,2006,7218.0
Haiti,"Borrowers, Commercial banks",Number,2007,7574.0
Haiti,"Borrowers, Commercial banks",Number,2008,13680.0
Haiti,"Borrowers, Commercial banks",Number,2009,11069.0
Haiti,"Borrowers, Commercial banks",Number,2010,11734.0
Haiti,"Borrowers, Commercial banks",Number,2011,11681.0
